deaths removed sum_inc end_inc mob_a q_a test_a rew
123769.0 3.201891e6 25617.0 267.0 5 1 1 -0.58579625
123871.0 3.208739e6 18904.0 237.0 5 1 1 -0.5819025000000001
123958.0 3.211694e6 15984.0 122.0 5 1 1 -0.5769137500000001
124025.0 3.214932e6 12810.0 131.0 5 1 1 -0.57410375
124081.0 3.21831e6 9459.0 83.0 5 1 1 -0.5703425000000001
124122.0 3.219912e6 7890.0 74.0 5 1 1 -0.56856625
124156.0 3.222275e6 5546.0 53.0 5 1 1 -0.5660437500000001
124180.0 3.223615e6 4217.0 35.0 5 1 1 -0.566285
124205.0 3.224492e6 3343.0 28.0 5 1 1 -0.5637900000000001
124220.0 3.225347e6 2505.0 32.0 5 1 1 -0.56152125
124226.0 3.225773e6 2090.0 17.0 5 1 1 -0.56226125
124235.0 3.22627e6 1593.0 9.0 5 1 1 -0.562515
124245.0 3.226565e6 1300.0 12.0 5 1 1 -0.5607625
124248.0 3.226829e6 1043.0 10.0 5 1 1 -0.56076
124251.0 3.227078e6 799.0 8.0 5 1 1 -0.5602575000000001
124252.0 3.227296e6 586.0 6.0 5 1 1 -0.56050125
124254.0 3.227412e6 469.0 1.0 5 1 1 -0.56025125
124255.0 3.227533e6 348.0 1.0 5 1 1 -0.5605025
124257.0 3.227606e6 275.0 2.0 5 1 1 -0.56025375
124258.0 3.227677e6 206.0 3.0 5 1 1 -0.56025375
124259.0 3.227724e6 161.0 3.0 5 1 1 -0.56
124259.0 3.227757e6 128.0 0.0 5 1 1 -0.56025
124260.0 3.227783e6 101.0 0.0 5 1 1 -0.56025125
124261.0 3.227815e6 69.0 1.0 5 1 1 -0.56
124261.0 3.227832e6 52.0 0.0 5 1 1 -0.56
124261.0 3.227841e6 43.0 0.0 5 1 1 -0.56000125
124261.0 3.227852e6 33.0 1.0 5 1 1 -0.56
124261.0 3.22786e6 25.0 0.0 5 1 1 -0.56
124261.0 3.227867e6 18.0 0.0 5 1 1 -0.56
124261.0 3.227873e6 12.0 0.0 5 1 1 -0.56
124261.0 3.227874e6 11.0 0.0 5 1 1 -0.56
124261.0 3.227875e6 10.0 0.0 5 1 1 -0.56
124261.0 3.227877e6 8.0 0.0 5 1 1 -0.56
124261.0 3.22788e6 5.0 0.0 5 1 1 -0.56
124261.0 3.227883e6 2.0 0.0 5 1 1 -0.56
124261.0 3.227883e6 2.0 0.0 5 1 1 -0.56
124261.0 3.227883e6 2.0 0.0 5 1 1 -0.56
124261.0 3.227884e6 1.0 0.0 5 1 1 -0.56
124261.0 3.227884e6 1.0 0.0 5 1 1 -0.56
124261.0 3.227884e6 1.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
124261.0 3.227885e6 0.0 0.0 5 1 1 -0.56
